adversarial_oof_auc,split,mean_test_probability,median_test_probability,mean_clipped_weight,effective_n,weighted_baseline_auc,weighted_candidate_auc,weighted_delta
0.9355927652289424,2016_may_aug,0.1607266893199637,0.1162707507610321,0.9774754928999263,5011.203868207341,0.8687258856646027,0.873570897094299,0.004845011429696289
0.9355927652289424,2016_sep_dec,0.16863679833344705,0.08908462896943092,1.182160621459661,3954.5083291599117,0.892784931124087,0.8937989873939756,0.0010140562698885969
0.9355927652289424,2017_jan_apr,0.12815647987000311,0.05571436136960983,0.8657262449462606,2558.4549787827937,0.894678118635164,0.894683459304209,5.340669045006408e-06
